# Distance(km)    Depth(km)    Pressure(bar)    Vs(km/s)
1763.749420    58.000000    20101.057049    4.140370
1767.605696    58.000000    20101.057049    4.139240
1811.819174    58.000000    20101.057049    4.147410
1856.032495    58.000000    20101.057049    4.147380
1900.245710    58.000000    20101.057049    4.150170
1944.458870    58.000000    20101.057049    4.178560
1988.672027    58.000000    20101.057049    4.204680
2032.885231    58.000000    20101.057049    4.247690
2077.098534    58.000000    20101.057049    4.316110
2121.311988    58.000000    20101.057049    4.385740
2125.152738    58.000000    20101.057049    4.372900
2169.344426    58.000000    20101.057049    4.429140
2213.536001    58.000000    20101.057049    4.455960
2257.727519    58.000000    20101.057049    4.466930
2301.919035    58.000000    20101.057049    4.448940
2346.110604    58.000000    20101.057049    4.423490
2390.302282    58.000000    20101.057049    4.382340
2434.494123    58.000000    20101.057049    4.372130
2394.158800    58.000000    20101.057049    4.372140
2438.326779    58.000000    20101.057049    4.364640
2482.494609    58.000000    20101.057049    4.347590
2526.662351    58.000000    20101.057049    4.300740
2570.830065    58.000000    20101.057049    4.240440
2614.997811    58.000000    20101.057049    4.282830
2659.165648    58.000000    20101.057049    4.300350
2663.027537    58.000000    20101.057049    4.403080
22.144511    58.500000    20268.207570    nan
66.433551    58.500000    20268.207570    nan
110.722646    58.500000    20268.207570    nan
155.011833    58.500000    20268.207570    nan
199.301148    58.500000    20268.207570    nan
247.434266    58.500000    20268.207570    nan
291.712722    58.500000    20268.207570    nan
335.991046    58.500000    20268.207570    nan
380.269277    58.500000    20268.207570    nan
424.547455    58.500000    20268.207570    nan
468.825618    58.500000    20268.207570    nan
513.103805    58.500000    20268.207570    nan
557.382054    58.500000    20268.207570    nan
601.660404    58.500000    20268.207570    nan
645.938894    58.500000    20268.207570    nan
694.054920    58.500000    20268.207570    4.544410
738.320277    58.500000    20268.207570    4.530140
782.585522    58.500000    20268.207570    4.523580
826.850697    58.500000    20268.207570    4.496870
871.115844    58.500000    20268.207570    4.453470
915.381002    58.500000    20268.207570    4.409770
959.646214    58.500000    20268.207570    4.338280
1003.911520    58.500000    20268.207570    4.218880
1048.176963    58.500000    20268.207570    4.082920
1052.028010    58.500000    20268.207570    3.980280
1096.278320    58.500000    20268.207570    3.983600
1140.528479    58.500000    20268.207570    3.972440
1184.778531    58.500000    20268.207570    3.952390
1229.028520    58.500000    20268.207570    3.980740
1273.278491    58.500000    20268.207570    3.982080
1317.528487    58.500000    20268.207570    3.970530
1361.778553    58.500000    20268.207570    3.939240
1406.028733    58.500000    20268.207570    3.935380
1454.120281    58.500000    20268.207570    3.846420
1498.353139    58.500000    20268.207570    3.963320
1542.585877    58.500000    20268.207570    4.041480
1586.818542    58.500000    20268.207570    4.063980
1631.051181    58.500000    20268.207570    4.080490
1675.283842    58.500000    20268.207570    4.104910
1719.516573    58.500000    20268.207570    4.129790
1763.749420    58.500000    20268.207570    4.148250
1767.605696    58.500000    20268.207570    4.147600
1811.819174    58.500000    20268.207570    4.158480
1856.032495    58.500000    20268.207570    4.161910
1900.245710    58.500000    20268.207570    4.167070
1944.458870    58.500000    20268.207570    4.194750
1988.672027    58.500000    20268.207570    4.217660
2032.885231    58.500000    20268.207570    4.257440
2077.098534    58.500000    20268.207570    4.321930
2121.311988    58.500000    20268.207570    4.389760
2125.152738    58.500000    20268.207570    4.376600
2169.344426    58.500000    20268.207570    4.431900
2213.536001    58.500000    20268.207570    4.459430
2257.727519    58.500000    20268.207570    4.471170
2301.919035    58.500000    20268.207570    4.454450
2346.110604    58.500000    20268.207570    4.429900
2390.302282    58.500000    20268.207570    4.389930
2434.494123    58.500000    20268.207570    4.381420
2394.158800    58.500000    20268.207570    4.378480
2438.326779    58.500000    20268.207570    4.371940
2482.494609    58.500000    20268.207570    4.355220
2526.662351    58.500000    20268.207570    4.309340
2570.830065    58.500000    20268.207570    4.250400
2614.997811    58.500000    20268.207570    4.293680
2659.165648    58.500000    20268.207570    4.310720
2663.027537    58.500000    20268.207570    4.411790
22.144511    59.000000    20435.358092    nan
66.433551    59.000000    20435.358092    nan
110.722646    59.000000    20435.358092    nan
155.011833    59.000000    20435.358092    nan
199.301148    59.000000    20435.358092    nan
247.434266    59.000000    20435.358092    nan
291.712722    59.000000    20435.358092    nan
335.991046    59.000000    20435.358092    nan
380.269277    59.000000    20435.358092    nan
424.547455    59.000000    20435.358092    nan
468.825618    59.000000    20435.358092    nan
513.103805    59.000000    20435.358092    nan
557.382054    59.000000    20435.358092    nan
601.660404    59.000000    20435.358092    nan
645.938894    59.000000    20435.358092    nan
694.054920    59.000000    20435.358092    4.542280
738.320277    59.000000    20435.358092    4.528980
782.585522    59.000000    20435.358092    4.522670
826.850697    59.000000    20435.358092    4.496550
871.115844    59.000000    20435.358092    4.454180
915.381002    59.000000    20435.358092    4.411370
959.646214    59.000000    20435.358092    4.340730
1003.911520    59.000000    20435.358092    4.224880
1048.176963    59.000000    20435.358092    4.096370
1052.028010    59.000000    20435.358092    3.990320
1096.278320    59.000000    20435.358092    4.001060
1140.528479    59.000000    20435.358092    3.990110
1184.778531    59.000000    20435.358092    3.967220
1229.028520    59.000000    20435.358092    3.987980
1273.278491    59.000000    20435.358092    3.985860
1317.528487    59.000000    20435.358092    3.972730
1361.778553    59.000000    20435.358092    3.941650
1406.028733    59.000000    20435.358092    3.938520
1454.120281    59.000000    20435.358092    3.852230
1498.353139    59.000000    20435.358092    3.968100
1542.585877    59.000000    20435.358092    4.046780
1586.818542    59.000000    20435.358092    4.070790
1631.051181    59.000000    20435.358092    4.088230
1675.283842    59.000000    20435.358092    4.111720
1719.516573    59.000000    20435.358092    4.136380
1763.749420    59.000000    20435.358092    4.154560
1767.605696    59.000000    20435.358092    4.154410
1811.819174    59.000000    20435.358092    4.165640
1856.032495    59.000000    20435.358092    4.170000
1900.245710    59.000000    20435.358092    4.177220
1944.458870    59.000000    20435.358092    4.205380
1988.672027    59.000000    20435.358092    4.228410
2032.885231    59.000000    20435.358092    4.268250
2077.098534    59.000000    20435.358092    4.329110
2121.311988    59.000000    20435.358092    4.394870
2125.152738    59.000000    20435.358092    4.380640
2169.344426    59.000000    20435.358092    4.435120
2213.536001    59.000000    20435.358092    4.462730
2257.727519    59.000000    20435.358092    4.474720
2301.919035    59.000000    20435.358092    4.458550
2346.110604    59.000000    20435.358092    4.435150
2390.302282    59.000000    20435.358092    4.395730
2434.494123    59.000000    20435.358092    4.387270
2394.158800    59.000000    20435.358092    4.383430
2438.326779    59.000000    20435.358092    4.376760
2482.494609    59.000000    20435.358092    4.359890
2526.662351    59.000000    20435.358092    4.314270
2570.830065    59.000000    20435.358092    4.257470
2614.997811    59.000000    20435.358092    4.303000
2659.165648    59.000000    20435.358092    4.320290
2663.027537    59.000000    20435.358092    4.423040
22.144511    59.500000    20602.508614    nan
66.433551    59.500000    20602.508614    nan
110.722646    59.500000    20602.508614    nan
155.011833    59.500000    20602.508614    nan
199.301148    59.500000    20602.508614    nan
247.434266    59.500000    20602.508614    nan
291.712722    59.500000    20602.508614    nan
335.991046    59.500000    20602.508614    nan
380.269277    59.500000    20602.508614    nan
424.547455    59.500000    20602.508614    nan
468.825618    59.500000    20602.508614    nan
513.103805    59.500000    20602.508614    nan
557.382054    59.500000    20602.508614    nan
601.660404    59.500000    20602.508614    nan
645.938894    59.500000    20602.508614    nan
694.054920    59.500000    20602.508614    4.540380
738.320277    59.500000    20602.508614    4.528000
782.585522    59.500000    20602.508614    4.522060
826.850697    59.500000    20602.508614    4.496810
871.115844    59.500000    20602.508614    4.455550
915.381002    59.500000    20602.508614    4.413850
959.646214    59.500000    20602.508614    4.344460
1003.911520    59.500000    20602.508614    4.232040
1048.176963    59.500000    20602.508614    4.108880
1052.028010    59.500000    20602.508614    4.003040
1096.278320    59.500000    20602.508614    4.021490
1140.528479    59.500000    20602.508614    4.010870
1184.778531    59.500000    20602.508614    3.990250
1229.028520    59.500000    20602.508614    4.000850
1273.278491    59.500000    20602.508614    3.993990
1317.528487    59.500000    20602.508614    3.980020
1361.778553    59.500000    20602.508614    3.950050
1406.028733    59.500000    20602.508614    3.946190
1454.120281    59.500000    20602.508614    3.862640
1498.353139    59.500000    20602.508614    3.972980
1542.585877    59.500000    20602.508614    4.050160
1586.818542    59.500000    20602.508614    4.075110
1631.051181    59.500000    20602.508614    4.093390
1675.283842    59.500000    20602.508614    4.117360
1719.516573    59.500000    20602.508614    4.142310
1763.749420    59.500000    20602.508614    4.161050
1767.605696    59.500000    20602.508614    4.160740
1811.819174    59.500000    20602.508614    4.172140
1856.032495    59.500000    20602.508614    4.178330
1900.245710    59.500000    20602.508614    4.188330
1944.458870    59.500000    20602.508614    4.216100
1988.672027    59.500000    20602.508614    4.237490
2032.885231    59.500000    20602.508614    4.275550
2077.098534    59.500000    20602.508614    4.333730
2121.311988    59.500000    20602.508614    4.398630
2125.152738    59.500000    20602.508614    4.384040
2169.344426    59.500000    20602.508614    4.438050
2213.536001    59.500000    20602.508614    4.466050
2257.727519    59.500000    20602.508614    4.478340
2301.919035    59.500000    20602.508614    4.462780
2346.110604    59.500000    20602.508614    4.439900
2390.302282    59.500000    20602.508614    4.401540
2434.494123    59.500000    20602.508614    4.393000
2394.158800    59.500000    20602.508614    4.388680
2438.326779    59.500000    20602.508614    4.382250
